key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.476685,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-92,-51.5,1,0,0,response5disk,8,100,15,-5.5,1,0,0,rectangle,15,-5.5,1,0,0,6,0,0,0.0006,15,-5.5,1,0,0,0,99,99,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.08586,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,80,-110.5,1,0,0,response3disk,3,101,-8,17.5,1,0,0,rectangle,-8,17.5,1,0,0,6,5,0,0.000975,-8,17.5,1,0,0,0,100,100,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.954755,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-27,73.5,1,0,0,response7disk,6,102,-3,-2.5,1,0,0,rectangle,-3,-2.5,1,0,0,6,6,0,0.00064,-3,-2.5,1,0,0,0,101,101,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.693655,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-78,45.5,1,0,0,response7disk,6,103,-18,11.5,1,0,0,rectangle,-18,11.5,1,0,0,6,0,0,0.00052,-18,11.5,1,0,0,0,102,102,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,0.95709,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-75,-60.5,1,0,0,response5disk,7,104,-9,-12.5,1,0,0,rectangle,-9,-12.5,1,0,0,6,5,0,0.00061,-9,-12.5,1,0,0,0,103,103,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,0.71213,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-70,-60.5,1,0,0,response5disk,1,105,10,0.5,1,0,0,rectangle,10,0.5,1,0,0,6,6,0,0.00058,10,0.5,1,0,0,0,104,104,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.10724,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-77,112.5,1,0,0,response7disk,2,106,-10,-1.5,1,0,0,rectangle,-10,-1.5,1,0,0,6,3,0,0.0006,-10,-1.5,1,0,0,0,105,105,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.07231,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-91,53.5,1,0,0,response7disk,4,107,7,4.5,1,0,0,rectangle,7,4.5,1,0,0,6,6,0,0.000575,7,4.5,1,0,0,0,106,106,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,0.857845,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-70,-100.5,1,0,0,response5disk,1,108,16,2.5,1,0,0,rectangle,16,2.5,1,0,0,6,3,0,0.00066,16,2.5,1,0,0,0,107,107,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,0.95197,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-107,-54.5,1,0,0,response5disk,4,109,-10,-1.5,1,0,0,rectangle,-10,-1.5,1,0,0,6,5,0,0.000555,-10,-1.5,1,0,0,0,108,108,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.30869,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,60,-39.5,1,0,0,response3disk,9,110,12,1.5,1,0,0,rectangle,12,1.5,1,0,0,6,6,0,0.00057,12,1.5,1,0,0,0,109,109,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.962655,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,96,-46.5,1,0,0,response3disk,5,111,5,-3.5,1,0,0,rectangle,5,-3.5,1,0,0,6,4,0,0.00138,5,-3.5,1,0,0,0,110,110,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,0.84106,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-101,29.5,1,0,0,response7disk,6,112,9,1.5,1,0,0,rectangle,9,1.5,1,0,0,6,3,0,0.00056,9,1.5,1,0,0,0,111,111,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.62067,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,111.5,1,0,0,response1disk,3,113,-5,7.5,1,0,0,rectangle,-5,7.5,1,0,0,6,5,0,0.00056,-5,7.5,1,0,0,0,112,112,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,1.85104,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-35,73.5,1,0,0,response7disk,4,114,2,-1.5,1,0,0,rectangle,2,-1.5,1,0,0,6,0,0,0.00053,2,-1.5,1,0,0,0,113,113,70,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.198255,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-73,34.5,1,0,0,response7disk,2,115,-12,7.5,1,0,0,rectangle,-12,7.5,1,0,0,6,6,0,0.00145,-12,7.5,1,0,0,0,114,114,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.656925,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100,44.5,1,0,0,response1disk,5,116,15,0.5,1,0,0,rectangle,15,0.5,1,0,0,6,2,0,0.00052,15,0.5,1,0,0,0,115,115,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.59328,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,71,86.5,1,0,0,response1disk,9,117,3,1.5,1,0,0,rectangle,122,41.5,1,0,0,6,6,1,1.718355,6,5.5,1,0,0,0,116,116,160,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.84907,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,110,-40.5,1,0,0,response3disk,9,118,14,4.5,1,0,0,rectangle,125,21.5,1,0,0,6,6,1,1.8819,-3,-9.5,1,0,0,0,117,117,136,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.284355,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-82,32.5,1,0,0,response7disk,5,119,15,-2.5,1,0,0,rectangle,15,-2.5,1,0,0,6,1,0,0.000555,15,-2.5,1,0,0,0,118,118,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.91679,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,63,96.5,1,0,0,response1disk,1,120,28,-7.5,1,0,0,rectangle,28,-7.5,1,0,0,6,6,0,0.00069,28,-7.5,1,0,0,0,119,119,53,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.94968,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,101.5,1,0,0,response1disk,4,121,-1,-4.5,1,0,0,rectangle,-1,-4.5,1,0,0,6,2,0,0.0008,-1,-4.5,1,0,0,0,120,120,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.884655,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-52,82.5,1,0,0,response7disk,3,122,-6,-4.5,1,0,0,rectangle,-6,-4.5,1,0,0,6,4,0,0.00052,-6,-4.5,1,0,0,0,121,121,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.251485,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,-51.5,1,0,0,response3disk,8,123,-8,2.5,1,0,0,rectangle,-8,2.5,1,0,0,6,1,0,0.0005,-8,2.5,1,0,0,0,122,122,44,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.78401,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,120,54.5,1,0,0,response1disk,1,124,22,-1.5,1,0,0,rectangle,22,-1.5,1,0,0,6,6,0,0.0007,22,-1.5,1,0,0,0,123,123,125,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,1.73337,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-50,84.5,1,0,0,response7disk,1,125,-1,7.5,1,0,0,rectangle,-1,7.5,1,0,0,6,1,0,0.0005,-1,7.5,1,0,0,0,124,124,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.284345,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,112,-50.5,1,0,0,response3disk,4,126,-5,2.5,1,0,0,rectangle,-5,2.5,1,0,0,6,5,0,0.000625,-5,2.5,1,0,0,0,125,125,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.300025,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,104,38.5,1,0,0,response1disk,7,127,-5,-8.5,1,0,0,rectangle,-5,-8.5,1,0,0,6,0,0,0.000785,-5,-8.5,1,0,0,0,126,126,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.041555,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,86,47.5,1,0,0,response1disk,8,128,-3,-1.5,1,0,0,rectangle,-3,-1.5,1,0,0,6,7,0,0.000565,-3,-1.5,1,0,0,0,127,127,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.78855,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40,83.5,1,0,0,response1disk,2,129,-12,6.5,1,0,0,rectangle,-12,6.5,1,0,0,6,7,0,0.000705,-12,6.5,1,0,0,0,128,128,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.86959,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,59,88.5,1,0,0,response1disk,8,130,8,-0.5,1,0,0,rectangle,8,-0.5,1,0,0,6,4,0,0.000465,8,-0.5,1,0,0,0,129,129,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.767105,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,76.5,1,0,0,response1disk,3,131,-5,8.5,1,0,0,rectangle,-5,8.5,1,0,0,6,2,0,0.00064,-5,8.5,1,0,0,0,130,130,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.39773,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,97.5,1,0,0,response1disk,1,132,11,10.5,1,0,0,rectangle,11,10.5,1,0,0,6,1,0,0.00057,11,10.5,1,0,0,0,131,131,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.345055,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-39,-95.5,1,0,0,response5disk,3,133,-11,16.5,1,0,0,rectangle,-11,16.5,1,0,0,6,5,0,0.00057,-11,16.5,1,0,0,0,132,132,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.804195,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-38,63.5,1,0,0,response7disk,5,134,-13,-7.5,1,0,0,rectangle,-13,-7.5,1,0,0,6,3,0,0.00051,-13,-7.5,1,0,0,0,133,133,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.411795,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,73,-51.5,1,0,0,response3disk,1,135,-3,-4.5,1,0,0,rectangle,-3,-4.5,1,0,0,6,5,0,0.000625,-3,-4.5,1,0,0,0,134,134,74,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.830225,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-32,73.5,1,0,0,response7disk,2,136,-8,-7.5,1,0,0,rectangle,-8,-7.5,1,0,0,6,7,0,0.00054,-8,-7.5,1,0,0,0,135,135,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.748975,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-34,81.5,1,0,0,response7disk,8,137,-1,1.5,1,0,0,rectangle,-1,1.5,1,0,0,6,6,0,0.00069,-1,1.5,1,0,0,0,136,136,153,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.984835,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,45.5,1,0,0,response1disk,3,138,20,-9.5,1,0,0,rectangle,20,-9.5,1,0,0,6,5,0,0.000515,20,-9.5,1,0,0,0,137,137,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f1a3c1d94d028134ad46340,5ff3a3e383f6af98fc097e41,2021-01-05_01h25.37.880,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.91816,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,93.5,1,0,0,response1disk,9,139,-7,7.5,1,0,0,rectangle,-7,7.5,1,0,0,6,0,0,0.00066,-7,7.5,1,0,0,0,138,138,75,1,,,,,,,,,,,,,,,,,,,,,
