key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.56957,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,-134.5,1,0,0,response3disk,8,99,-19,1.5,1,0,0,rectangle,-19,1.5,1,0,0,5,1,0,0.000415,-19,1.5,1,0,0,0,98,98,27,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.86274,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-53,133.5,1,0,0,response7disk,8,100,-14,-3.5,1,0,0,rectangle,-14,-3.5,1,0,0,5,7,0,0.000415,-14,-3.5,1,0,0,0,99,99,153,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,4.84162,,,,,,,,,,,,,,,,,,,,,,,,,,,3,115,-48.5,1,0,0,response3disk,6,101,-2,-1.5,1,0,0,rectangle,-2,-1.5,1,0,0,5,2,0,0.000505,-2,-1.5,1,0,0,0,100,100,47,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.36526,,,,,,,,,,,,,,,,,,,,,,,,,,,9,114,-61.5,1,0,0,response3disk,5,102,-4,6.5,1,0,0,rectangle,-4,6.5,1,0,0,5,1,0,0.000565,-4,6.5,1,0,0,0,101,101,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.301725,,,,,,,,,,,,,,,,,,,,,,,,,,,7,117,-55.5,1,0,0,response3disk,5,103,-1,2.5,1,0,0,rectangle,-1,2.5,1,0,0,5,2,0,0.001635,-1,2.5,1,0,0,0,102,102,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.28387,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,134.5,1,0,0,response1disk,3,104,0,1.5,1,0,0,rectangle,0,1.5,1,0,0,5,0,0,0.000435,0,1.5,1,0,0,0,103,103,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.23184,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-117,-44.5,1,0,0,response5disk,4,105,16,6.5,1,0,0,rectangle,16,6.5,1,0,0,5,0,0,0.000375,16,6.5,1,0,0,0,104,104,54,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.746995,,,,,,,,,,,,,,,,,,,,,,,,,,,7,114,-55.5,1,0,0,response3disk,4,106,10,-1.5,1,0,0,rectangle,10,-1.5,1,0,0,5,2,0,0.000425,10,-1.5,1,0,0,0,105,105,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.03692,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-55,-140.5,1,0,0,response5disk,2,107,-7,-1.5,1,0,0,rectangle,-7,-1.5,1,0,0,5,4,0,0.000425,-7,-1.5,1,0,0,0,106,106,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.852925,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-42,136.5,1,0,0,response7disk,1,108,3,-1.5,1,0,0,rectangle,-43,-127.5,1,0,0,3,3,1,1.62463,14,3.5,1,0,0,0,107,107,76,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.208145,,,,,,,,,,,,,,,,,,,,,,,,,,,9,50,-139.5,1,0,0,response3disk,7,109,3,-8.5,1,0,0,rectangle,3,-8.5,1,0,0,3,2,0,0.000445,3,-8.5,1,0,0,0,108,108,100,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.481155,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,-149.5,1,0,0,response3disk,8,110,-9,-0.5,1,0,0,rectangle,-9,-0.5,1,0,0,3,3,0,0.001205,-9,-0.5,1,0,0,0,109,109,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.230215,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-55,-128.5,1,0,0,response5disk,3,111,-10,-16.5,1,0,0,rectangle,-10,-16.5,1,0,0,3,7,0,0.000415,-10,-16.5,1,0,0,0,110,110,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.757105,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-65,148.5,1,0,0,response7disk,9,112,-2,8.5,1,0,0,rectangle,-2,8.5,1,0,0,3,2,0,0.000425,-2,8.5,1,0,0,0,111,111,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,2.079195,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-115,-47.5,1,0,0,response5disk,7,113,1,-1.5,1,0,0,rectangle,1,-1.5,1,0,0,3,4,0,0.000435,1,-1.5,1,0,0,0,112,112,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.86253,,,,,,,,,,,,,,,,,,,,,,,,,,,4,113,-50.5,1,0,0,response3disk,7,114,-7,-5.5,1,0,0,rectangle,-7,-5.5,1,0,0,3,6,0,0.0012,-7,-5.5,1,0,0,0,113,113,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.080825,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-54,-139.5,1,0,0,response5disk,1,115,-16,-8.5,1,0,0,rectangle,-16,-8.5,1,0,0,3,0,0,0.000415,-16,-8.5,1,0,0,0,114,114,111,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.67076,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-58,138.5,1,0,0,response7disk,6,116,-3,11.5,1,0,0,rectangle,-3,11.5,1,0,0,3,5,0,0.000525,-3,11.5,1,0,0,0,115,115,91,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,3.228015,,,,,,,,,,,,,,,,,,,,,,,,,,,6,40,-132.5,1,0,0,response3disk,3,117,-3,4.5,1,0,0,rectangle,-3,4.5,1,0,0,3,1,0,0.00051,-3,4.5,1,0,0,0,116,116,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,0.9424,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61,-137.5,1,0,0,response3disk,6,118,-7,5.5,1,0,0,rectangle,-7,5.5,1,0,0,3,5,0,0.00044,-7,5.5,1,0,0,0,117,117,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.79191,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-42,150.5,1,0,0,response7disk,5,119,3,10.5,1,0,0,rectangle,3,10.5,1,0,0,3,2,0,0.000415,3,10.5,1,0,0,0,118,118,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,0.99836,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-47,-123.5,1,0,0,response5disk,3,120,4,6.5,1,0,0,rectangle,-109,48.5,1,0,0,1,1,1,1.286365,16,-5.5,1,0,0,0,119,119,104,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.095,,,,,,,,,,,,,,,,,,,,,,,,,,,5,110,-52.5,1,0,0,response3disk,9,121,0,-10.5,1,0,0,rectangle,0,-10.5,1,0,0,1,6,0,0.0004,0,-10.5,1,0,0,0,120,120,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.56197,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-108,-46.5,1,0,0,response5disk,6,122,1,0.5,1,0,0,rectangle,1,0.5,1,0,0,1,4,0,0.000415,1,0.5,1,0,0,0,121,121,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.84217,,,,,,,,,,,,,,,,,,,,,,,,,,,4,58,138.5,1,0,0,response1disk,1,123,6,7.5,1,0,0,rectangle,6,7.5,1,0,0,1,3,0,0.00047,6,7.5,1,0,0,0,122,122,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.193825,,,,,,,,,,,,,,,,,,,,,,,,,,,6,45,-116.5,1,0,0,response3disk,4,124,12,-9.5,1,0,0,rectangle,12,-9.5,1,0,0,1,4,0,0.0004,12,-9.5,1,0,0,0,123,123,33,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.212505,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-52,-119.5,1,0,0,response5disk,2,125,-6,6.5,1,0,0,rectangle,-6,6.5,1,0,0,1,6,0,0.000425,-6,6.5,1,0,0,0,124,124,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.011495,,,,,,,,,,,,,,,,,,,,,,,,,,,7,61,125.5,1,0,0,response1disk,2,126,3,16.5,1,0,0,rectangle,3,16.5,1,0,0,1,2,0,0.000415,3,16.5,1,0,0,0,125,125,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,4.32868,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,-132.5,1,0,0,response3disk,7,127,2,7.5,1,0,0,rectangle,2,7.5,1,0,0,1,4,0,0.000445,2,7.5,1,0,0,0,126,126,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.15286,,,,,,,,,,,,,,,,,,,,,,,,,,,8,82,-135.5,1,0,0,response3disk,6,128,0,4.5,1,0,0,rectangle,-45,135.5,1,0,0,0,0,1,1.50561,4,-7.5,1,0,0,0,127,127,161,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.007135,,,,,,,,,,,,,,,,,,,,,,,,,,,4,70,122.5,1,0,0,response1disk,8,129,5,17.5,1,0,0,rectangle,5,17.5,1,0,0,0,5,0,0.000535,5,17.5,1,0,0,0,128,128,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.835685,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-54,142.5,1,0,0,response7disk,4,130,1,5.5,1,0,0,rectangle,1,5.5,1,0,0,0,1,0,0.000415,1,5.5,1,0,0,0,129,129,30,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,2.04359,,,,,,,,,,,,,,,,,,,,,,,,,,,9,117,-54.5,1,0,0,response3disk,4,131,10,-17.5,1,0,0,rectangle,10,-17.5,1,0,0,0,2,0,0.00054,10,-17.5,1,0,0,0,130,130,60,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.223555,,,,,,,,,,,,,,,,,,,,,,,,,,,8,108,-54.5,1,0,0,response3disk,3,132,-11,-7.5,1,0,0,rectangle,-11,-7.5,1,0,0,0,2,0,0.00045,-11,-7.5,1,0,0,0,131,131,154,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.283105,,,,,,,,,,,,,,,,,,,,,,,,,,,7,72,-113.5,1,0,0,response3disk,4,133,15,-7.5,1,0,0,rectangle,15,-7.5,1,0,0,0,3,0,0.000405,15,-7.5,1,0,0,0,132,132,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,4.850195,,,,,,,,,,,,,,,,,,,,,,,,,,,2,52,-123.5,1,0,0,response3disk,5,134,30,3.5,1,0,0,rectangle,30,3.5,1,0,0,0,3,0,0.000435,30,3.5,1,0,0,0,133,133,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.073325,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-114,45.5,1,0,0,response7disk,5,135,21,-16.5,1,0,0,rectangle,21,-16.5,1,0,0,0,0,0,0.000445,21,-16.5,1,0,0,0,134,134,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.879875,,,,,,,,,,,,,,,,,,,,,,,,,,,3,68,124.5,1,0,0,response1disk,1,136,-4,-0.5,1,0,0,rectangle,-4,-0.5,1,0,0,0,3,0,0.000385,-4,-0.5,1,0,0,0,135,135,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.35406,,,,,,,,,,,,,,,,,,,,,,,,,,,9,69,-127.5,1,0,0,response3disk,6,137,4,-5.5,1,0,0,rectangle,4,-5.5,1,0,0,0,2,0,0.000415,4,-5.5,1,0,0,0,136,136,117,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dc04255aab19f4906f8d475,5ff3a3d73cc53c9e1d87196f,2021-01-05_00h25.33.527,Colour_Similarity_Experiment_v1,2020.1.2,Win32,60,5ff3a352adaa099f7659f8cc,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.195465,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-50,-132.5,1,0,0,response5disk,5,138,8,1.5,1,0,0,rectangle,8,1.5,1,0,0,0,1,0,0.00043,8,1.5,1,0,0,0,137,137,152,1,,,,,,,,,,,,,,,,,,,,,
